"mgi_symbol" "synonyms" "n_synonyms" "ensemble_ids" "n_ensembl_ids" "transcript_biotypes" "chromosome_name" "start_position" "end_position" "mgi_description"
"27518" "Gm44883" "" 0 "ENSMUSG00000108572" 1 "TEC" "7" "37358806" "37362063" "predicted gene 44883"
"27519" "Gm44886" "" 0 "ENSMUSG00000109298" 1 "lncRNA" "7" "68089121" "68091470" "predicted gene 44886"
"27520" "Gm44887" "" 0 "ENSMUSG00000109375" 1 "processed_pseudogene" "7" "68248425" "68248602" "predicted gene 44887"
"27521" "Gm44888" "" 0 "ENSMUSG00000109096" 1 "TEC" "7" "67982737" "67985277" "predicted gene 44888"
"27522" "Gm44889" "" 0 "ENSMUSG00000109458" 1 "lncRNA" "7" "68034527" "68041777" "predicted gene 44889"
"27523" "Gm4489" "" 0 "ENSMUSG00000111952" 1 "lncRNA" "10" "121955605" "121966463" "predicted gene 4489"
"27524" "Gm44891" "" 0 "ENSMUSG00000109555" 1 "TEC" "7" "131913585" "131915807" "predicted gene 44891"
"27525" "Gm44892" "" 0 "ENSMUSG00000109550" 1 "lncRNA" "7" "131923324" "131923811" "predicted gene 44892"
"27526" "Gm44893" "" 0 "ENSMUSG00000108870" 1 "lncRNA" "7" "132021759" "132025442" "predicted gene 44893"
"27527" "Gm44894" "" 0 "ENSMUSG00000108756" 1 "TEC" "7" "54674790" "54676963" "predicted gene 44894"
"27528" "Gm44895" "" 0 "ENSMUSG00000108474" 1 "TEC" "7" "54525862" "54527399" "predicted gene 44895"
"27529" "Gm44896" "" 0 "ENSMUSG00000108581" 1 "TEC" "7" "54581526" "54582297" "predicted gene 44896"
"27530" "Gm44897" "" 0 "ENSMUSG00000108665" 1 "TEC" "7" "54532867" "54534207" "predicted gene 44897"
"27531" "Gm44898" "" 0 "ENSMUSG00000108325" 1 "TEC" "7" "54925684" "54927906" "predicted gene 44898"
"27532" "Gm44899" "" 0 "ENSMUSG00000109008" 1 "lncRNA" "7" "80630594" "80643163" "predicted gene 44899"
"27533" "Gm44901" "" 0 "ENSMUSG00000108954" 1 "TEC" "7" "120651568" "120655544" "predicted gene 44901"
"27534" "Gm44902" "" 0 "ENSMUSG00000108716" 1 "processed_pseudogene" "7" "74536012" "74536816" "predicted gene 44902"
"27535" "Gm44903" "" 0 "ENSMUSG00000108642" 1 "processed_pseudogene" "7" "74501017" "74501146" "predicted gene 44903"
"27536" "Gm44907" "" 0 "ENSMUSG00000109216" 1 "TEC" "7" "90106460" "90108092" "predicted gene 44907"
"27537" "Gm44908" "" 0 "ENSMUSG00000108914" 1 "processed_pseudogene" "8" "7281234" "7281499" "predicted gene 44908"
"27538" "Gm44909" "" 0 "ENSMUSG00000109457" 1 "processed_pseudogene" "8" "6880814" "6880978" "predicted gene 44909"
"27539" "Gm4491" "" 0 "ENSMUSG00000089840" 1 "lncRNA" "14" "57349963" "57353340" "predicted gene 4491"
"27540" "Gm44910" "" 0 "ENSMUSG00000109538" 1 "processed_pseudogene" "8" "7182569" "7182964" "predicted gene 44910"
"27541" "Gm44911" "" 0 "ENSMUSG00000108852" 1 "processed_pseudogene" "8" "7090157" "7091218" "predicted gene 44911"
"27542" "Gm44913" "" 0 "ENSMUSG00000109051" 1 "TEC" "7" "48995842" "48998831" "predicted gene 44913"
"27543" "Gm44914" "" 0 "ENSMUSG00000108850" 1 "TEC" "7" "99217328" "99220047" "predicted gene 44914"
"27544" "Gm44916" "" 0 "ENSMUSG00000108984" 1 "TEC" "7" "82364800" "82366993" "predicted gene 44916"
"27545" "Gm44917" "" 0 "ENSMUSG00000108855" 1 "processed_pseudogene" "7" "82326754" "82327273" "predicted gene 44917"
"27546" "Gm44919" "" 0 "ENSMUSG00000109479" 1 "TEC" "7" "81991476" "81992548" "predicted gene 44919"
"27547" "Gm44920" "" 0 "ENSMUSG00000108644" 1 "lncRNA" "7" "3594645" "3607149" "predicted gene 44920"
"27548" "Gm44921" "" 0 "ENSMUSG00000108758" 1 "processed_pseudogene" "7" "3570730" "3571030" "predicted gene 44921"
"27549" "Gm44922" "" 0 "ENSMUSG00000108673" 1 "unprocessed_pseudogene" "11" "73304145" "73304234" "predicted gene 44922"
"27550" "Gm44923" "" 0 "ENSMUSG00000108742" 1 "unprocessed_pseudogene" "11" "73374600" "73374684" "predicted gene 44923"
"27551" "Gm44924" "" 0 "ENSMUSG00000108416" 1 "lncRNA" "7" "27132561" "27133794" "predicted gene 44924"
"27552" "Gm44925" "" 0 "ENSMUSG00000109334" 1 "TEC" "7" "86768075" "86770184" "predicted gene 44925"
"27553" "Gm44926" "" 0 "ENSMUSG00000108983" 1 "TEC" "7" "87421775" "87423600" "predicted gene 44926"
"27554" "Gm44927" "" 0 "ENSMUSG00000108893" 1 "TEC" "7" "87539957" "87540672" "predicted gene 44927"
"27555" "Gm44928" "" 0 "ENSMUSG00000109513" 1 "TEC" "7" "84224923" "84225050" "predicted gene 44928"
"27556" "Gm44929" "" 0 "ENSMUSG00000109009" 1 "lncRNA" "7" "144318500" "144324308" "predicted gene 44929"
"27557" "Gm44930" "" 0 "ENSMUSG00000108851" 1 "lncRNA" "7" "144295850" "144303745" "predicted gene 44930"
"27558" "Gm44931" "" 0 "ENSMUSG00000108643" 1 "TEC" "7" "80252987" "80253531" "predicted gene 44931"
"27559" "Gm44932" "" 0 "ENSMUSG00000108454" 1 "unprocessed_pseudogene" "16" "16490254" "16490374" "predicted gene 44932"
"27560" "Gm44933" "" 0 "ENSMUSG00000108864" 1 "lncRNA" "7" "84085201" "84088434" "predicted gene 44933"
"27561" "Gm44934" "" 0 "ENSMUSG00000108988" 1 "lncRNA" "7" "98383954" "98384288" "predicted gene 44934"
"27562" "Gm44936" "" 0 "ENSMUSG00000109393" 1 "TEC" "7" "58325169" "58325903" "predicted gene 44936"
"27563" "Gm44937" "" 0 "ENSMUSG00000109434" 1 "TEC" "7" "58369947" "58372637" "predicted gene 44937"
"27564" "Gm44938" "" 0 "ENSMUSG00000109261" 1 "processed_pseudogene" "7" "58576312" "58577538" "predicted gene 44938"
"27565" "Gm44939" "" 0 "ENSMUSG00000108327" 1 "lncRNA" "7" "126667628" "126670211" "predicted gene 44939"
"27566" "Gm44940" "" 0 "ENSMUSG00000108717" 1 "TEC" "7" "126771131" "126772377" "predicted gene 44940"
"27567" "Gm44941" "" 0 "ENSMUSG00000107509" 1 "lncRNA" "6" "86349520" "86352267" "predicted gene 44941"
"27568" "Gm44943" "" 0 "ENSMUSG00000108960" 1 "unprocessed_pseudogene" "7" "23773340" "23777394" "predicted gene 44943"
"27569" "Gm44945" "" 0 "ENSMUSG00000108323" 1 "unprocessed_pseudogene" "7" "43595673" "43598317" "predicted gene 44945"
"27570" "Gm44946" "" 0 "ENSMUSG00000109361" 1 "lncRNA" "7" "69994987" "69995558" "predicted gene 44946"
"27571" "Gm44947" "" 0 "ENSMUSG00000109175" 1 "lncRNA" "7" "92939907" "92973157" "predicted gene 44947"
"27572" "Gm44948" "" 0 "ENSMUSG00000109364" 1 "lncRNA" "7" "69997296" "69997444" "predicted gene 44948"
"27573" "Gm44949" "" 0 "ENSMUSG00000108655" 1 "lncRNA" "7" "79738730" "79740179" "predicted gene 44949"
"27574" "Gm44950" "" 0 "ENSMUSG00000108350" 1 "TEC" "7" "79572320" "79574615" "predicted gene 44950"
"27575" "Gm44951" "" 0 "ENSMUSG00000108365" 1 "TEC" "7" "79686453" "79688476" "predicted gene 44951"
"27576" "Gm44953" "" 0 "ENSMUSG00000109109" 1 "TEC" "7" "100460559" "100461844" "predicted gene 44953"
"27577" "Gm44954" "" 0 "ENSMUSG00000109205" 1 "processed_pseudogene" "7" "29463862" "29464088" "predicted gene 44954"
"27578" "Gm44955" "" 0 "ENSMUSG00000109084" 1 "lncRNA" "8" "10993326" "10997890" "predicted gene 44955"
"27579" "Gm44956" "" 0 "ENSMUSG00000109508" 1 "lncRNA" "8" "11012957" "11020814" "predicted gene 44956"
"27580" "Gm44957" "" 0 "ENSMUSG00000107497" 1 "retained_intron /// lncRNA" "6" "116312194" "116314910" "predicted gene 44957"
"27581" "Gm44958" "" 0 "ENSMUSG00000107658" 1 "processed_pseudogene" "6" "131268566" "131269301" "predicted gene 44958"
"27582" "Gm44959" "" 0 "ENSMUSG00000108962" 1 "unprocessed_pseudogene" "8" "4772606" "4772836" "predicted gene 44959"
"27583" "Gm44960" "" 0 "ENSMUSG00000109034" 1 "unprocessed_pseudogene" "8" "4862530" "4862670" "predicted gene 44960"
"27584" "Gm44961" "" 0 "ENSMUSG00000109063" 1 "processed_pseudogene" "8" "4871035" "4871230" "predicted gene 44961"
"27585" "Gm44962" "" 0 "ENSMUSG00000108590" 1 "processed_pseudogene" "7" "75070605" "75070883" "predicted gene 44962"
"27586" "Gm44964" "" 0 "ENSMUSG00000108698" 1 "processed_pseudogene" "7" "25991803" "25992296" "predicted gene 44964"
"27587" "Gm44965" "" 0 "ENSMUSG00000107789" 1 "protein_coding_CDS_not_defined /// nonsense_mediated_decay" "6" "48570875" "48596212" "predicted gene 44965"
"27588" "Gm44966" "" 0 "ENSMUSG00000108915" 1 "processed_pseudogene" "7" "119351900" "119352056" "predicted gene 44966"
"27589" "Gm44967" "" 0 "ENSMUSG00000109302" 1 "TEC" "7" "80644431" "80645061" "predicted gene 44967"
"27590" "Gm44968" "" 0 "ENSMUSG00000109323" 1 "lncRNA" "7" "80854758" "80860624" "predicted gene 44968"
"27591" "Gm44969" "" 0 "ENSMUSG00000109200" 1 "lncRNA" "7" "46791905" "46794070" "predicted gene 44969"
"27592" "Gm44970" "" 0 "ENSMUSG00000108675" 1 "lncRNA" "7" "24654342" "24657666" "predicted gene 44970"
"27593" "Gm44971" "" 0 "ENSMUSG00000108768" 1 "processed_pseudogene" "7" "24383731" "24384067" "predicted gene 44971"
"27594" "Gm44972" "" 0 "ENSMUSG00000108404" 1 "processed_pseudogene" "7" "24429145" "24429550" "predicted gene 44972"
"27595" "Gm44973" "" 0 "ENSMUSG00000109129" 1 "protein_coding" "7" "5018495" "5036096" "predicted gene 44973"
"27596" "Gm44974" "" 0 "ENSMUSG00000108476" 1 "TEC" "7" "79480341" "79481619" "predicted gene 44974"
"27597" "Gm44975" "" 0 "ENSMUSG00000109073" 1 "TEC" "7" "98771277" "98772666" "predicted gene 44975"
"27598" "Gm44976" "" 0 "ENSMUSG00000108586" 1 "processed_pseudogene" "7" "56487749" "56488009" "predicted gene 44976"
"27599" "Gm44977" "" 0 "ENSMUSG00000108450" 1 "processed_pseudogene" "7" "56505180" "56505599" "predicted gene 44977"
"27600" "Gm44978" "" 0 "ENSMUSG00000108508" 1 "processed_pseudogene" "7" "98114337" "98114653" "predicted gene 44978"
"27601" "Gm44979" "" 0 "ENSMUSG00000108488" 1 "processed_pseudogene" "7" "56398022" "56399033" "predicted gene 44979"
"27602" "Gm44980" "" 0 "ENSMUSG00000108346" 1 "processed_pseudogene" "7" "98086413" "98086726" "predicted gene 44980"
"27603" "Gm44981" "" 0 "ENSMUSG00000108574" 1 "TEC" "6" "91688317" "91690259" "predicted gene 44981"
"27604" "Gm44982" "" 0 "ENSMUSG00000109399" 1 "lncRNA" "7" "131042200" "131042670" "predicted gene 44982"
"27605" "Gm44983" "" 0 "ENSMUSG00000109441" 1 "lncRNA" "7" "4911885" "4915356" "predicted gene 44983"
"27606" "Gm44984" "" 0 "ENSMUSG00000108989" 1 "processed_pseudogene" "7" "131074203" "131074596" "predicted gene 44984"
"27607" "Gm44985" "" 0 "ENSMUSG00000108688" 1 "TEC" "7" "121766252" "121767267" "predicted gene 44985"
"27608" "Gm44986" "" 0 "ENSMUSG00000108573" 1 "TEC" "7" "121695306" "121698134" "predicted gene 44986"
"27609" "Gm44987" "" 0 "ENSMUSG00000108511" 1 "lncRNA" "7" "121580984" "121588339" "predicted gene 44987"
"27610" "Gm44989" "" 0 "ENSMUSG00000107587" 1 "processed_pseudogene" "6" "130957253" "130957469" "predicted gene 44989"
"27611" "Gm44990" "" 0 "ENSMUSG00000107754" 1 "processed_pseudogene" "6" "132310553" "132310769" "predicted gene 44990"
"27612" "Gm44991" "" 0 "ENSMUSG00000109042" 1 "lncRNA" "7" "83120916" "83134682" "predicted gene 44991"
"27613" "Gm44992" "" 0 "ENSMUSG00000109083" 1 "lncRNA" "7" "39518555" "39627743" "predicted gene 44992"
"27614" "Gm44993" "" 0 "ENSMUSG00000109248" 1 "lncRNA" "7" "83449630" "83483807" "predicted gene 44993"
"27615" "Gm44995" "" 0 "ENSMUSG00000109327" 1 "lncRNA" "7" "88987578" "88995496" "predicted gene 44995"
"27616" "Gm44996" "" 0 "ENSMUSG00000109199" 1 "TEC" "7" "89037552" "89040531" "predicted gene 44996"
"27617" "Gm44997" "" 0 "ENSMUSG00000108446" 1 "lncRNA /// TEC" "7" "42210838" "42227659" "predicted gene 44997"
"27618" "Gm44998" "" 0 "ENSMUSG00000109421" 1 "TEC" "7" "143327083" "143328850" "predicted gene 44998"
"27619" "Gm44999" "" 0 "ENSMUSG00000109500" 1 "TEC" "7" "143663330" "143664822" "predicted gene 44999"
"27620" "Gm45001" "" 0 "ENSMUSG00000108842" 1 "TEC" "7" "51500052" "51502566" "predicted gene 45001"
"27621" "Gm45002" "" 0 "ENSMUSG00000109443" 1 "processed_pseudogene" "7" "51044577" "51044696" "predicted gene 45002"
"27622" "Gm45003" "" 0 "ENSMUSG00000108375" 1 "TEC" "7" "73595125" "73597282" "predicted gene 45003"
"27623" "Gm45004" "" 0 "ENSMUSG00000108725" 1 "lncRNA" "7" "73684380" "73693486" "predicted gene 45004"
"27624" "Gm45005" "" 0 "ENSMUSG00000108412" 1 "TEC" "7" "73404337" "73404493" "predicted gene 45005"
"27625" "Gm45006" "" 0 "ENSMUSG00000108548" 1 "TEC" "7" "73447351" "73448040" "predicted gene 45006"
"27626" "Gm45007" "" 0 "ENSMUSG00000108687" 1 "processed_pseudogene" "7" "73355923" "73356288" "predicted gene 45007"
"27627" "Gm45008" "" 0 "ENSMUSG00000108672" 1 "TEC" "7" "40470042" "40470534" "predicted gene 45008"
"27628" "Gm4501" "" 0 "ENSMUSG00000108843" 1 "processed_pseudogene" "7" "20023709" "20024259" "predicted gene 4501"
"27629" "Gm45011" "LincGET" 1 "ENSMUSG00000108968" 1 "TEC" "7" "27925783" "27928079" "predicted gene 45011"
"27630" "Gm45012" "" 0 "ENSMUSG00000109052" 1 "lncRNA" "7" "98851573" "98876287" "predicted gene 45012"
"27631" "Gm45013" "" 0 "ENSMUSG00000108667" 1 "processed_pseudogene" "7" "4362598" "4362775" "predicted gene 45013"
"27632" "Gm45014" "" 0 "ENSMUSG00000109110" 1 "lncRNA" "7" "81510041" "81512275" "predicted gene 45014"
"27633" "Gm45015" "" 0 "ENSMUSG00000109368" 1 "protein_coding" "X" "72378602" "72380446" "predicted gene 45015"
"27634" "Gm45016" "" 0 "ENSMUSG00000109485" 1 "lncRNA" "7" "81439225" "81444433" "predicted gene 45016"
"27635" "Gm45017" "" 0 "ENSMUSG00000108683" 1 "lncRNA" "7" "114450579" "114453806" "predicted gene 45017"
"27636" "Gm45020" "" 0 "ENSMUSG00000108419" 1 "lncRNA" "7" "114541357" "114547732" "predicted gene 45020"
"27637" "Gm45021" "" 0 "ENSMUSG00000107588" 1 "protein_coding" "6" "48566544" "48590184" "predicted gene 45021"
"27638" "Gm45022" "" 0 "ENSMUSG00000109128" 1 "lncRNA" "X" "152504153" "152506877" "predicted gene 45022"
"27639" "Gm45023" "" 0 "ENSMUSG00000109391" 1 "processed_pseudogene" "7" "106674468" "106674846" "predicted gene 45023"
"27640" "Gm45024" "" 0 "ENSMUSG00000109001" 1 "lncRNA" "7" "108807508" "108823407" "predicted gene 45024"
"27641" "Gm45025" "" 0 "ENSMUSG00000108489" 1 "lncRNA" "7" "115594509" "115613380" "predicted gene 45025"
"27642" "Gm45026" "" 0 "ENSMUSG00000108498" 1 "unprocessed_pseudogene" "7" "43726174" "43728474" "predicted gene 45026"
"27643" "Gm45027" "" 0 "ENSMUSG00000109010" 1 "lncRNA" "11" "77090951" "77091645" "predicted gene 45027"
"27644" "Gm45029" "" 0 "ENSMUSG00000108903" 1 "lncRNA" "16" "76477401" "76538331" "predicted gene 45029"
"27645" "Gm45030" "" 0 "ENSMUSG00000109338" 1 "lncRNA" "16" "76224631" "76299797" "predicted gene 45030"
"27646" "Gm45032" "" 0 "ENSMUSG00000108462" 1 "unprocessed_pseudogene" "7" "16907521" "16908511" "predicted gene 45032"
"27647" "Gm45033" "" 0 "ENSMUSG00000108500" 1 "TEC" "7" "115995786" "115998952" "predicted gene 45033"
"27648" "Gm45034" "" 0 "ENSMUSG00000108692" 1 "unprocessed_pseudogene" "7" "26438008" "26445288" "predicted gene 45034"
"27649" "Gm45037" "" 0 "ENSMUSG00000109315" 1 "lncRNA" "7" "93010885" "93030071" "predicted gene 45037"
"27650" "Gm45038" "" 0 "ENSMUSG00000109195" 1 "processed_pseudogene" "7" "93172267" "93176104" "predicted gene 45038"
"27651" "Gm45039" "" 0 "ENSMUSG00000109226" 1 "TEC" "7" "93254047" "93257523" "predicted gene 45039"
"27652" "Gm45040" "" 0 "ENSMUSG00000109402" 1 "lncRNA" "7" "107380121" "107385653" "predicted gene 45040"
"27653" "Gm45041" "" 0 "ENSMUSG00000109317" 1 "TEC" "7" "48446050" "48449157" "predicted gene 45041"
"27654" "Gm45042" "" 0 "ENSMUSG00000109480" 1 "processed_pseudogene" "8" "10979887" "10980097" "predicted gene 45042"
"27655" "Gm45044" "" 0 "ENSMUSG00000108969" 1 "lncRNA" "8" "10934453" "10941591" "predicted gene 45044"
"27656" "Gm45045" "" 0 "ENSMUSG00000108997" 1 "lncRNA" "8" "10782676" "10786533" "predicted gene 45045"
"27657" "Gm45047" "" 0 "ENSMUSG00000109337" 1 "TEC" "7" "120489928" "120490236" "predicted gene 45047"
"27658" "Gm45048" "" 0 "ENSMUSG00000109267" 1 "processed_pseudogene" "8" "4066454" "4066882" "predicted gene 45048"
"27659" "Gm45049" "" 0 "ENSMUSG00000109512" 1 "processed_pseudogene" "8" "4084157" "4084747" "predicted gene 45049"
"27660" "Gm45051" "" 0 "ENSMUSG00000108435" 1 "lncRNA" "6" "72324012" "72325441" "predicted gene 45051"
"27661" "Gm45052" "" 0 "ENSMUSG00000108313" 1 "lncRNA" "7" "63611988" "63617492" "predicted gene 45052"
"27662" "Gm45053" "" 0 "ENSMUSG00000108368" 1 "TEC" "6" "72579987" "72582485" "predicted gene 45053"
"27663" "Gm45054" "" 0 "ENSMUSG00000108469" 1 "lncRNA" "7" "63683994" "63690574" "predicted gene 45054"
"27664" "Gm45056" "" 0 "ENSMUSG00000108987" 1 "lncRNA" "7" "81765514" "81770180" "predicted gene 45056"
"27665" "Gm45058" "" 0 "ENSMUSG00000108428" 1 "lncRNA" "7" "18721484" "18722249" "predicted gene 45058"
"27666" "Gm45059" "" 0 "ENSMUSG00000108536" 1 "TEC" "7" "78427038" "78428114" "predicted gene 45059"
"27667" "Gm45060" "" 0 "ENSMUSG00000107439" 1 "lncRNA" "6" "58941859" "58949219" "predicted gene 45060"
"27668" "Gm45061" "" 0 "ENSMUSG00000108075" 1 "TEC" "6" "58950182" "58952276" "predicted gene 45061"
"27669" "Gm45062" "" 0 "ENSMUSG00000107705" 1 "nonsense_mediated_decay" "6" "8259450" "8597480" "predicted gene 45062"
"27670" "Gm45063" "" 0 "ENSMUSG00000108002" 1 "processed_pseudogene" "6" "132439465" "132439936" "predicted gene 45063"
"27671" "Gm45064" "" 0 "ENSMUSG00000108875" 1 "lncRNA" "7" "89201574" "89217287" "predicted gene 45064"
"27672" "Gm45066" "" 0 "ENSMUSG00000109548" 1 "TEC" "7" "70981241" "70983791" "predicted gene 45066"
"27673" "Gm45069" "" 0 "ENSMUSG00000108949" 1 "lncRNA" "7" "6285838" "6286609" "predicted gene 45069"
"27674" "Gm45070" "" 0 "ENSMUSG00000108895" 1 "processed_pseudogene" "7" "100667830" "100668075" "predicted gene 45070"
"27675" "Gm45071" "" 0 "ENSMUSG00000108535" 1 "unprocessed_pseudogene" "16" "58780566" "58781136" "predicted gene 45071"
"27676" "Gm45072" "" 0 "ENSMUSG00000109437" 1 "TEC" "7" "51281473" "51282401" "predicted gene 45072"
"27677" "Gm45073" "" 0 "ENSMUSG00000109438" 1 "TEC" "8" "8692766" "8697012" "predicted gene 45073"
"27678" "Gm45074" "" 0 "ENSMUSG00000109568" 1 "TEC" "8" "8687966" "8689205" "predicted gene 45074"
"27679" "Gm45075" "" 0 "ENSMUSG00000109436" 1 "lncRNA" "8" "8662264" "8665862" "predicted gene 45075"
"27680" "Gm45076" "" 0 "ENSMUSG00000109134" 1 "lncRNA" "8" "8384081" "8386213" "predicted gene 45076"
"27681" "Gm45078" "" 0 "ENSMUSG00000108482" 1 "processed_pseudogene" "7" "41244316" "41246155" "predicted gene 45078"
"27682" "Gm45079" "" 0 "ENSMUSG00000108627" 1 "lncRNA" "7" "120856582" "120895075" "predicted gene 45079"
"27683" "Gm45080" "" 0 "ENSMUSG00000108686" 1 "processed_pseudogene" "7" "65840303" "65840585" "predicted gene 45080"
"27684" "Gm45081" "" 0 "ENSMUSG00000108777" 1 "lncRNA" "7" "65728650" "65729221" "predicted gene 45081"
"27685" "Gm45082" "" 0 "ENSMUSG00000108384" 1 "TEC" "7" "64165059" "64165659" "predicted gene 45082"
"27686" "Gm45083" "" 0 "ENSMUSG00000107785" 1 "lncRNA" "6" "117553500" "117589579" "predicted gene 45083"
"27687" "Gm45084" "" 0 "ENSMUSG00000109045" 1 "TEC" "7" "117828624" "117830580" "predicted gene 45084"
"27688" "Gm45085" "" 0 "ENSMUSG00000109164" 1 "processed_pseudogene" "7" "46999201" "46999641" "predicted gene 45085"
"27689" "Gm45086" "" 0 "ENSMUSG00000109170" 1 "lncRNA" "7" "48374128" "48376570" "predicted gene 45086"
"27690" "Gm45088" "" 0 "ENSMUSG00000109090" 1 "TEC" "7" "81568691" "81570098" "predicted gene 45088"
"27691" "Gm45089" "" 0 "ENSMUSG00000109140" 1 "TEC" "7" "81822413" "81824452" "predicted gene 45089"
"27692" "Gm45090" "" 0 "ENSMUSG00000108845" 1 "lncRNA" "7" "81805625" "81806772" "predicted gene 45090"
"27693" "Gm45091" "" 0 "ENSMUSG00000108624" 1 "lncRNA" "7" "34817469" "34819030" "predicted gene 45091"
"27694" "Gm45092" "" 0 "ENSMUSG00000108623" 1 "lncRNA" "7" "124506832" "124513641" "predicted gene 45092"
"27695" "Gm45093" "" 0 "ENSMUSG00000108407" 1 "TEC" "7" "124666201" "124668663" "predicted gene 45093"
"27696" "Gm45094" "" 0 "ENSMUSG00000108753" 1 "TEC" "7" "34752400" "34753016" "predicted gene 45094"
"27697" "Gm45095" "" 0 "ENSMUSG00000108333" 1 "lncRNA" "7" "34755452" "34755804" "predicted gene 45095"
"27698" "Gm45096" "" 0 "ENSMUSG00000108739" 1 "lncRNA" "7" "34756689" "34766158" "predicted gene 45096"
"27699" "Gm45098" "" 0 "ENSMUSG00000109133" 1 "TEC" "7" "66372867" "66373523" "predicted gene 45098"
"27700" "Gm4510" "" 0 "ENSMUSG00000112632" 1 "processed_pseudogene" "10" "126021766" "126022192" "predicted gene 4510"
"27701" "Gm45100" "" 0 "ENSMUSG00000109558" 1 "processed_pseudogene" "7" "67287513" "67287903" "predicted gene 45100"
"27702" "Gm45101" "" 0 "ENSMUSG00000109273" 1 "processed_pseudogene" "7" "66829848" "66830079" "predicted gene 45101"
"27703" "Gm45102" "" 0 "ENSMUSG00000108871" 1 "TEC" "7" "67409065" "67409921" "predicted gene 45102"
"27704" "Gm45104" "" 0 "ENSMUSG00000109209" 1 "TEC" "7" "18130441" "18134790" "predicted gene 45104"
"27705" "Gm45105" "" 0 "ENSMUSG00000109087" 1 "processed_pseudogene" "7" "131095236" "131095632" "predicted gene 45105"
"27706" "Gm45110" "" 0 "ENSMUSG00000108465" 1 "TEC" "7" "127054641" "127056042" "predicted gene 45110"
"27707" "Gm45112" "" 0 "ENSMUSG00000109304" 1 "TEC" "7" "120228985" "120234109" "predicted gene 45112"
"27708" "Gm45113" "" 0 "ENSMUSG00000108911" 1 "processed_pseudogene" "7" "120223472" "120223636" "predicted gene 45113"
"27709" "Gm45114" "" 0 "ENSMUSG00000109136" 1 "TEC" "7" "19494831" "19496179" "predicted gene 45114"
"27710" "Gm45115" "" 0 "ENSMUSG00000109047" 1 "unprocessed_pseudogene" "19" "11997869" "11997926" "predicted gene 45115"
"27711" "Gm45116" "" 0 "ENSMUSG00000109223" 1 "unprocessed_pseudogene" "19" "12004010" "12004284" "predicted gene 45116"
"27712" "Gm45117" "" 0 "ENSMUSG00000109397" 1 "TEC" "8" "4449238" "4451011" "predicted gene 45117"
"27713" "Gm45118" "" 0 "ENSMUSG00000109356" 1 "unprocessed_pseudogene" "8" "4418596" "4452845" "predicted gene 45118"
"27714" "Gm45119" "" 0 "ENSMUSG00000108966" 1 "unprocessed_pseudogene" "19" "11841800" "11841998" "predicted gene 45119"
"27715" "Gm4512" "" 0 "ENSMUSG00000117112" 1 "processed_pseudogene" "17" "60797537" "60798048" "predicted gene 4512"
